EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,EducationField,Education,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,TrainingTimesLastYear,NumCompaniesWorked,YearsAtCompany,YearsWithCurrManager,TotalWorkingYears,Attrition,AttritionLabel,AttritionRiskScore,RiskCategory
1393,38,Male,Divorced,Research & Development,Research Scientist,1,Medical,4,1951,12,0,Yes,Travel_Rarely,28,3,3,3,3,1,0,24,23,20,1,Yes,0.6455391410050313,High
1394,55,Female,Divorced,Research & Development,Laboratory Technician,4,Life Sciences,1,5629,22,1,No,Travel_Rarely,26,1,1,1,3,5,5,10,10,36,0,No,0.5890740547478724,Medium
1395,32,Male,Married,Sales,Sales Representative,1,Life Sciences,3,17204,21,0,Yes,Travel_Frequently,20,2,2,2,3,4,2,35,28,13,0,No,0.6716588590462975,High
1396,38,Female,Divorced,Human Resources,Manager,1,Life Sciences,4,12163,16,2,No,Non-Travel,28,1,1,1,3,1,6,38,2,20,0,No,0.46739187738462173,Medium
1397,27,Male,Married,Research & Development,Research Scientist,4,Human Resources,3,7362,17,1,No,Travel_Rarely,8,2,2,3,4,2,1,25,0,12,0,No,0.32495739573929916,Medium
1398,40,Female,Divorced,Research & Development,Research Scientist,2,Medical,2,10154,16,2,No,Travel_Rarely,11,1,3,1,3,2,5,13,3,19,0,No,0.3555197191624985,Medium
1399,56,Female,Single,Research & Development,Research Scientist,4,Marketing,3,10503,21,2,Yes,Travel_Rarely,16,3,2,2,3,1,7,38,18,36,0,No,0.6626153468649424,High
1400,22,Male,Married,Research & Development,Manufacturing Director,2,Life Sciences,3,14571,16,1,No,Travel_Rarely,9,1,2,2,3,0,0,39,21,2,0,No,0.33674726828333756,Medium
1401,18,Male,Married,Sales,Manager,4,Medical,3,3889,19,1,No,Travel_Rarely,3,4,1,3,4,1,8,0,0,3,1,Yes,0.27116294070233105,Low
1402,30,Female,Single,Human Resources,Manager,1,Human Resources,1,1554,18,0,No,Travel_Rarely,5,2,3,3,3,5,4,3,1,15,1,Yes,0.4733441772624282,Medium
1403,38,Male,Married,Research & Development,Manufacturing Director,3,Life Sciences,1,15141,24,1,No,Travel_Frequently,20,2,1,1,4,5,4,29,16,22,0,No,0.5049263656159861,Medium
1404,43,Female,Divorced,Research & Development,Healthcare Representative,3,Medical,4,14313,18,0,Yes,Travel_Rarely,14,3,1,3,3,4,4,11,8,24,0,No,0.580100877669194,Medium
1405,38,Female,Married,Sales,Sales Executive,2,Other,1,2936,16,1,No,Travel_Frequently,28,2,3,1,3,1,5,34,13,20,0,No,0.5372786035520947,Medium
1406,35,Female,Divorced,Research & Development,Manufacturing Director,2,Marketing,3,17397,15,2,No,Travel_Rarely,26,4,1,2,3,3,1,12,11,20,0,No,0.2647527862884754,Low
1407,54,Male,Married,Research & Development,Laboratory Technician,2,Life Sciences,3,12682,19,0,No,Travel_Rarely,15,1,1,2,3,5,5,30,15,39,1,Yes,0.5566210204711691,Medium
1408,49,Male,Married,Sales,Manager,3,Life Sciences,1,16381,22,1,Yes,Travel_Rarely,6,3,2,2,4,5,3,37,32,32,0,No,0.5602694489311607,Medium
1409,53,Male,Married,Human Resources,Human Resources,2,Life Sciences,1,3672,12,0,No,Travel_Rarely,27,4,1,2,3,5,7,22,12,32,0,No,0.5457448562305259,Medium
1410,34,Male,Single,Sales,Sales Representative,4,Technical Degree,3,16042,17,0,No,Non-Travel,26,2,3,2,4,0,8,3,1,14,0,No,0.5116214532390313,Medium
1411,52,Male,Married,Sales,Sales Executive,4,Medical,3,10474,16,0,No,Travel_Rarely,4,2,1,1,3,3,8,15,0,31,0,No,0.49056058326540786,Medium
1412,28,Female,Married,Human Resources,Manager,3,Other,2,4335,17,2,Yes,Non-Travel,8,4,2,2,3,1,7,6,3,7,1,Yes,0.5123850239301888,Medium
1413,38,Male,Divorced,Human Resources,Human Resources,4,Life Sciences,4,4668,22,1,No,Travel_Rarely,19,1,1,1,3,0,2,21,18,22,0,No,0.5494219165107322,Medium
1414,43,Female,Married,Research & Development,Healthcare Representative,2,Medical,1,18524,14,1,Yes,Travel_Frequently,27,1,1,2,3,5,9,28,5,22,1,Yes,0.7650146588330199,High
1415,21,Female,Married,Research & Development,Manufacturing Director,3,Life Sciences,4,5772,19,0,No,Non-Travel,5,3,1,1,3,3,3,10,6,3,0,No,0.4217302703340221,Medium
1416,51,Female,Single,Research & Development,Laboratory Technician,2,Life Sciences,3,11837,17,1,No,Travel_Rarely,13,2,2,1,3,3,0,32,32,35,0,No,0.49669978571907375,Medium
1417,35,Male,Divorced,Sales,Sales Representative,4,Life Sciences,4,15829,12,2,No,Travel_Rarely,16,4,3,1,3,0,8,28,0,20,0,No,0.3005306820177796,Medium
1418,57,Male,Married,Sales,Sales Executive,2,Life Sciences,1,12230,23,0,No,Travel_Rarely,1,1,3,3,3,5,4,38,28,39,1,Yes,0.3323714460811484,Medium
1419,52,Male,Divorced,Research & Development,Healthcare Representative,3,Technical Degree,1,12220,14,2,No,Travel_Rarely,13,3,2,1,3,0,5,11,4,36,1,Yes,0.32589870358396833,Medium
1420,58,Male,Married,Research & Development,Healthcare Representative,2,Life Sciences,4,14578,15,2,Yes,Travel_Rarely,22,2,2,1,3,2,2,6,5,40,1,Yes,0.6922230691330337,High
1421,46,Female,Married,Research & Development,Laboratory Technician,4,Medical,1,6101,12,1,No,Travel_Rarely,11,2,1,2,3,5,9,38,30,30,0,No,0.5068186565250387,Medium
1422,46,Female,Married,Research & Development,Research Scientist,1,Human Resources,2,7031,20,1,No,Non-Travel,21,3,3,1,3,0,7,25,15,30,0,No,0.45471387103494243,Medium
1423,55,Male,Married,Sales,Sales Representative,3,Other,3,13578,18,0,No,Travel_Rarely,8,3,2,1,3,1,6,39,30,36,0,No,0.43137813891734206,Medium
1424,59,Male,Married,Research & Development,Laboratory Technician,2,Life Sciences,3,14524,11,2,No,Travel_Rarely,25,1,3,3,4,5,0,8,8,41,0,No,0.3338739235927637,Medium
1425,38,Male,Married,Sales,Manager,3,Human Resources,1,7168,13,1,Yes,Travel_Rarely,8,4,1,2,3,4,9,33,32,19,1,Yes,0.6172402309865542,High
1426,59,Female,Married,Research & Development,Manufacturing Director,2,Life Sciences,3,14232,24,0,No,Travel_Rarely,24,2,2,3,3,5,4,12,12,44,0,No,0.46888836077494667,Medium
1427,30,Female,Divorced,Research & Development,Healthcare Representative,1,Medical,2,9454,11,0,Yes,Travel_Rarely,28,4,3,3,3,2,9,35,9,14,1,Yes,0.6695771599532239,High
1428,58,Male,Single,Research & Development,Research Scientist,4,Technical Degree,1,12031,15,1,No,Travel_Rarely,14,2,3,3,3,0,8,24,23,38,1,Yes,0.3995126526130795,Medium
1429,34,Male,Married,Research & Development,Healthcare Representative,2,Technical Degree,2,4053,18,2,No,Travel_Rarely,13,2,1,1,3,4,5,23,9,18,1,Yes,0.46801293392496734,Medium
1430,26,Female,Single,Sales,Sales Executive,2,Technical Degree,2,10621,17,0,No,Travel_Rarely,3,4,2,3,3,2,7,16,8,6,0,No,0.2901987868235291,Low
1431,58,Male,Single,Sales,Sales Executive,1,Technical Degree,3,6645,19,1,No,Travel_Rarely,4,3,3,3,3,1,9,1,0,38,0,No,0.2881116702567691,Low
1432,18,Female,Married,Research & Development,Laboratory Technician,3,Life Sciences,3,12602,12,0,No,Travel_Rarely,27,1,1,2,3,5,0,12,12,0,0,No,0.5694292901165708,Medium
1433,19,Male,Single,Research & Development,Laboratory Technician,4,Medical,4,17188,22,1,No,Travel_Frequently,20,2,3,2,3,4,9,30,2,0,0,No,0.48806047980453837,Medium
1434,46,Male,Married,Sales,Sales Executive,2,Life Sciences,2,3901,18,0,No,Travel_Rarely,15,3,1,2,3,0,6,28,26,28,0,No,0.4473200086477503,Medium
1435,50,Male,Single,Sales,Sales Representative,2,Medical,3,6821,18,2,No,Travel_Rarely,15,2,3,2,3,0,2,27,17,33,0,No,0.3598509027673285,Medium
1436,27,Female,Single,Research & Development,Healthcare Representative,4,Life Sciences,2,1663,24,0,Yes,Travel_Rarely,27,1,3,3,3,1,8,26,19,9,0,No,0.8473878869422252,High
1437,57,Male,Single,Sales,Manager,1,Life Sciences,4,18152,16,1,No,Travel_Rarely,21,2,1,2,3,2,5,14,1,42,0,No,0.4667442541668268,Medium
1438,38,Male,Single,Research & Development,Laboratory Technician,3,Technical Degree,2,2807,13,1,No,Travel_Rarely,13,1,2,1,3,4,4,30,16,21,1,Yes,0.6209646547224296,High
1439,45,Male,Divorced,Research & Development,Healthcare Representative,4,Human Resources,1,6168,12,1,No,Travel_Rarely,9,1,1,3,3,1,7,39,27,27,0,No,0.3624961868092157,Medium
1440,28,Male,Married,Sales,Manager,3,Medical,4,12627,24,2,No,Travel_Rarely,28,2,2,2,4,2,7,14,2,13,0,No,0.4347664806358768,Medium
1441,51,Female,Divorced,Sales,Sales Executive,1,Medical,4,9455,18,1,No,Non-Travel,25,2,3,3,3,3,2,32,22,31,0,No,0.25324226970717356,Low
1442,25,Female,Single,Human Resources,Manager,1,Marketing,2,4832,16,1,Yes,Travel_Rarely,10,1,3,2,3,3,1,19,12,4,1,Yes,0.7257379728720269,High
1443,39,Male,Divorced,Research & Development,Research Scientist,4,Medical,2,17108,14,2,No,Travel_Rarely,29,3,1,3,3,2,1,11,0,23,0,No,0.26297969720748504,Low
1444,25,Female,Married,Research & Development,Manufacturing Director,2,Other,3,19269,15,1,No,Travel_Frequently,12,4,1,2,3,0,4,36,33,8,0,No,0.2667054959396217,Low
1445,32,Male,Single,Research & Development,Research Scientist,1,Life Sciences,1,8796,15,1,No,Non-Travel,14,1,2,1,3,0,9,8,0,11,0,No,0.5306713491027403,Medium
1446,34,Male,Married,Human Resources,Manager,1,Medical,4,12205,23,2,No,Travel_Rarely,1,2,2,2,3,3,6,22,4,14,0,No,0.2813480076429354,Low
1447,40,Female,Married,Human Resources,Human Resources,4,Human Resources,4,7389,19,0,No,Travel_Rarely,14,2,2,3,4,0,7,7,7,23,0,No,0.4714790646871717,Medium
1448,41,Male,Married,Research & Development,Manufacturing Director,4,Human Resources,4,18401,23,1,Yes,Travel_Rarely,14,3,1,3,3,0,9,31,2,20,1,Yes,0.5701159172651834,Medium
1449,36,Male,Married,Research & Development,Research Scientist,4,Medical,3,10711,23,0,No,Travel_Rarely,8,4,3,1,3,2,7,13,12,18,0,No,0.44115777881150237,Medium
1450,22,Male,Married,Sales,Manager,1,Life Sciences,1,19901,19,2,No,Travel_Frequently,16,1,1,3,3,5,7,26,6,7,0,No,0.2993989113757366,Low
1451,49,Female,Married,Research & Development,Research Scientist,3,Technical Degree,4,3691,18,1,Yes,Travel_Rarely,14,1,3,1,4,2,9,24,23,29,1,Yes,0.8070615786018284,High
1452,18,Male,Married,Research & Development,Research Scientist,1,Medical,4,1998,18,1,Yes,Travel_Rarely,1,4,1,3,3,0,2,12,5,0,1,Yes,0.4547506932538649,Medium
1453,40,Male,Divorced,Research & Development,Research Scientist,4,Marketing,3,13485,22,2,Yes,Travel_Rarely,16,1,1,3,4,2,1,20,12,22,0,No,0.5302082364755032,Medium
1454,54,Female,Married,Human Resources,Human Resources,2,Medical,2,9455,12,1,No,Non-Travel,18,4,2,1,3,4,3,30,28,34,0,No,0.3879790831228251,Medium
1455,25,Female,Married,Sales,Manager,2,Life Sciences,4,5720,24,0,No,Travel_Rarely,7,2,3,3,3,3,0,36,22,8,0,No,0.31615667982352214,Medium
1456,30,Female,Married,Research & Development,Laboratory Technician,4,Life Sciences,1,7488,13,0,Yes,Travel_Rarely,15,4,1,3,3,5,2,4,3,14,0,No,0.6455826042185601,High
1457,25,Male,Married,Sales,Sales Executive,2,Medical,1,14170,24,2,No,Travel_Rarely,24,1,1,1,4,4,8,12,1,6,0,No,0.5027751997887587,Medium
1458,40,Male,Married,Research & Development,Research Scientist,1,Life Sciences,1,15644,18,1,Yes,Travel_Rarely,17,4,3,2,4,4,6,27,23,21,0,No,0.5948797659905101,Medium
1459,18,Male,Single,Sales,Sales Executive,3,Life Sciences,1,9084,23,1,No,Travel_Rarely,19,3,1,1,3,0,6,24,20,2,1,Yes,0.5259257840524801,Medium
1460,41,Female,Married,Sales,Sales Executive,1,Medical,3,2016,15,2,Yes,Travel_Rarely,23,2,3,3,3,0,0,34,6,21,0,No,0.5394510970889872,Medium
1461,52,Female,Married,Sales,Sales Executive,4,Medical,4,8697,17,0,No,Travel_Rarely,13,2,2,2,3,4,6,38,32,33,1,Yes,0.47902763558585004,Medium
1462,41,Female,Married,Research & Development,Research Scientist,1,Life Sciences,3,11772,24,0,No,Non-Travel,9,4,2,2,3,4,9,6,4,25,0,No,0.3556726408155316,Medium
1463,34,Male,Married,Research & Development,Research Scientist,2,Life Sciences,1,4917,18,2,No,Travel_Rarely,24,1,3,2,3,1,6,37,27,13,0,No,0.44401837896487656,Medium
1464,22,Male,Married,Research & Development,Laboratory Technician,1,Other,1,12966,16,1,No,Travel_Frequently,24,3,2,1,3,1,3,31,28,6,0,No,0.4465110302358978,Medium
1465,37,Male,Divorced,Human Resources,Manager,3,Life Sciences,1,5388,15,0,No,Non-Travel,15,2,3,2,4,3,6,2,2,20,0,No,0.44880365812369566,Medium
1466,38,Male,Married,Research & Development,Healthcare Representative,2,Life Sciences,3,17491,18,1,No,Travel_Rarely,25,2,1,2,3,4,7,38,3,23,1,Yes,0.502665691077816,Medium
1467,57,Male,Married,Sales,Sales Executive,3,Life Sciences,1,1886,11,0,Yes,Travel_Rarely,26,1,1,2,3,2,2,36,33,41,0,No,0.8314697252668586,High
1468,48,Female,Married,Research & Development,Research Scientist,3,Technical Degree,4,16594,11,1,Yes,Travel_Rarely,3,1,3,3,3,5,9,21,4,30,1,Yes,0.6224626568019895,High
1469,53,Male,Single,Sales,Sales Representative,3,Medical,1,19261,11,0,No,Travel_Rarely,24,3,1,1,3,1,1,7,0,35,0,No,0.5287301326103323,Medium
1470,28,Male,Divorced,Human Resources,Manager,1,Life Sciences,4,18781,13,1,Yes,Travel_Rarely,1,4,2,1,3,0,6,16,4,13,1,Yes,0.5473325796638018,Medium
1471,32,Female,Married,Sales,Sales Executive,1,Life Sciences,4,19808,20,2,No,Non-Travel,16,1,1,3,3,4,4,26,5,12,0,No,0.2284537380067109,Low
1472,36,Male,Married,Human Resources,Human Resources,1,Marketing,1,3646,23,0,No,Travel_Rarely,8,4,1,2,3,2,4,32,25,18,0,No,0.3959308587384169,Medium
1473,24,Female,Married,Sales,Sales Representative,1,Marketing,3,8251,22,2,No,Non-Travel,29,3,3,3,3,5,4,16,0,3,0,No,0.24548003527875295,Low
1474,45,Female,Single,Research & Development,Laboratory Technician,2,Medical,2,10266,16,0,No,Non-Travel,23,4,2,3,4,2,6,11,3,29,0,No,0.40756312615416623,Medium
1475,22,Male,Divorced,Research & Development,Healthcare Representative,1,Life Sciences,2,9622,16,0,Yes,Travel_Rarely,13,2,1,2,3,2,8,26,6,7,1,Yes,0.7308329769423458,High
1476,22,Female,Divorced,Human Resources,Manager,2,Life Sciences,4,3892,15,0,Yes,Travel_Rarely,8,4,1,2,3,0,7,7,5,1,0,No,0.6260758094708568,High
1477,47,Male,Married,Sales,Sales Executive,3,Medical,3,2213,23,1,No,Travel_Rarely,17,3,3,1,3,1,5,22,0,27,1,Yes,0.44118746832233435,Medium
1478,49,Male,Single,Research & Development,Laboratory Technician,2,Marketing,2,17937,23,0,No,Travel_Rarely,22,3,3,2,3,2,6,28,0,31,0,No,0.496257180346997,Medium
1479,25,Male,Married,Human Resources,Manager,4,Life Sciences,1,12840,24,2,Yes,Travel_Rarely,23,3,2,3,3,5,8,19,7,10,0,No,0.655899911998315,High
1480,27,Male,Single,Research & Development,Research Scientist,1,Medical,1,16473,17,1,No,Travel_Rarely,14,4,1,3,3,1,5,15,3,8,0,No,0.2794615433266333,Low
1481,55,Male,Married,Research & Development,Healthcare Representative,4,Life Sciences,4,18616,15,1,No,Travel_Rarely,27,2,3,2,3,3,0,16,15,39,0,No,0.43583363430926947,Medium
1482,49,Male,Married,Research & Development,Healthcare Representative,2,Medical,3,15003,24,0,No,Travel_Rarely,21,1,3,1,4,0,3,15,4,30,1,Yes,0.5571387291567713,Medium
1483,45,Male,Single,Research & Development,Healthcare Representative,1,Medical,3,7529,12,1,Yes,Travel_Rarely,21,2,3,3,3,1,7,18,12,28,0,No,0.7225267631786431,High
1484,34,Male,Married,Research & Development,Manufacturing Director,4,Human Resources,2,1663,14,0,Yes,Travel_Rarely,7,4,2,2,3,1,6,7,6,14,1,Yes,0.6687629477882894,High
1485,48,Female,Married,Research & Development,Research Scientist,1,Medical,2,19839,11,2,No,Travel_Frequently,27,4,3,1,4,2,2,37,25,31,0,No,0.32121642724261507,Medium
1486,25,Female,Divorced,Human Resources,Manager,2,Medical,1,9421,17,1,Yes,Travel_Rarely,15,1,2,1,3,5,9,37,22,6,0,No,0.7902488470390531,High
1487,57,Female,Married,Sales,Sales Executive,4,Life Sciences,4,4675,14,1,No,Non-Travel,16,4,2,3,3,2,2,28,17,38,0,No,0.23664997934243934,Low
1488,42,Male,Married,Sales,Sales Executive,2,Life Sciences,3,5286,23,2,No,Travel_Rarely,19,3,1,3,3,5,2,35,30,23,0,No,0.26321857674570215,Low
1489,26,Female,Married,Human Resources,Manager,4,Life Sciences,2,19962,14,2,No,Travel_Rarely,6,3,1,1,4,0,0,25,19,9,0,No,0.2972749578919789,Low
1490,19,Female,Divorced,Research & Development,Research Scientist,3,Life Sciences,2,6524,23,0,No,Travel_Rarely,23,3,2,1,3,1,9,30,9,4,1,Yes,0.5755734844963895,Medium
1491,32,Male,Married,Research & Development,Healthcare Representative,3,Life Sciences,4,10214,14,1,Yes,Travel_Rarely,1,3,1,1,4,4,0,11,11,12,1,Yes,0.6069797095716359,High
1492,20,Male,Married,Research & Development,Research Scientist,3,Other,4,16207,13,2,No,Non-Travel,12,3,1,2,3,5,5,16,0,4,1,Yes,0.28070753662519626,Low
1493,53,Female,Single,Sales,Sales Representative,3,Medical,1,4994,18,1,No,Travel_Rarely,18,4,3,3,3,5,0,14,9,38,0,No,0.3281322337886406,Medium
1494,21,Female,Married,Sales,Manager,3,Life Sciences,4,14144,14,2,No,Travel_Frequently,16,1,1,1,3,2,4,8,8,5,0,No,0.4248906229896229,Medium
1495,31,Female,Divorced,Research & Development,Manufacturing Director,2,Life Sciences,1,9176,18,1,Yes,Travel_Frequently,12,1,2,3,3,2,3,38,2,10,0,No,0.5406882002230555,Medium
1496,58,Female,Married,Research & Development,Laboratory Technician,3,Life Sciences,1,8457,19,2,Yes,Travel_Rarely,20,3,1,3,3,3,4,11,11,37,0,No,0.5496322658964765,Medium
1497,58,Female,Single,Research & Development,Healthcare Representative,2,Life Sciences,4,4690,11,1,No,Non-Travel,13,4,3,3,3,5,6,31,18,39,0,No,0.3068397346918026,Medium
1498,42,Male,Married,Sales,Sales Executive,3,Life Sciences,4,17965,14,0,No,Non-Travel,8,2,2,1,3,0,5,24,8,22,0,No,0.38920542999112695,Medium
1499,27,Male,Single,Human Resources,Human Resources,1,Medical,4,10533,16,1,No,Travel_Rarely,27,2,1,2,3,1,8,38,15,7,0,No,0.5739510885042469,Medium
1500,38,Female,Divorced,Human Resources,Manager,3,Human Resources,4,5762,18,0,Yes,Travel_Rarely,29,4,2,1,3,1,5,17,17,20,0,No,0.7895238055067444,High
1501,53,Male,Married,Research & Development,Manufacturing Director,1,Medical,4,8091,24,0,No,Travel_Frequently,26,3,1,3,3,1,8,14,13,35,1,Yes,0.43805107333169757,Medium
1502,29,Male,Married,Research & Development,Laboratory Technician,2,Medical,1,5011,16,0,No,Travel_Rarely,22,1,3,1,3,5,3,31,28,14,0,No,0.6632380039458775,High
1503,44,Male,Married,Sales,Manager,3,Technical Degree,2,6638,22,1,No,Travel_Rarely,1,4,1,1,3,2,0,5,2,27,0,No,0.29206635099059064,Low
1504,57,Female,Divorced,Research & Development,Healthcare Representative,4,Life Sciences,3,13287,16,1,No,Travel_Rarely,26,2,2,3,3,0,0,34,33,39,0,No,0.317946259122077,Medium
1505,19,Male,Divorced,Research & Development,Manufacturing Director,2,Life Sciences,3,9426,20,0,Yes,Travel_Rarely,21,2,2,3,3,1,9,33,32,4,0,No,0.7161413571916745,High
1506,30,Female,Single,Sales,Sales Representative,3,Medical,1,3006,14,2,No,Travel_Rarely,7,2,2,1,3,5,6,37,23,14,0,No,0.48262653217929546,Medium
1507,49,Male,Divorced,Human Resources,Human Resources,2,Marketing,1,9972,19,1,Yes,Non-Travel,15,3,1,1,3,4,2,4,0,33,0,No,0.6553885346763789,High
1508,48,Male,Divorced,Research & Development,Research Scientist,4,Medical,2,16793,17,1,No,Travel_Rarely,29,2,1,1,3,3,1,17,12,33,1,Yes,0.5041610230299901,Medium
1509,33,Female,Married,Human Resources,Manager,3,Life Sciences,4,5533,24,1,No,Travel_Frequently,22,4,1,1,3,3,5,15,1,16,1,Yes,0.4916428994834741,Medium
1510,49,Male,Divorced,Research & Development,Research Scientist,4,Human Resources,1,4416,21,1,No,Non-Travel,13,4,3,2,4,1,5,7,6,28,0,No,0.24775280610800213,Low
1511,49,Male,Married,Research & Development,Research Scientist,3,Life Sciences,3,7740,16,0,No,Travel_Rarely,13,2,3,1,3,2,6,24,15,30,0,No,0.5514139237342829,Medium
1512,51,Male,Divorced,Research & Development,Healthcare Representative,1,Technical Degree,4,8804,11,2,Yes,Travel_Rarely,28,4,3,2,3,3,4,31,30,31,0,No,0.5510416093903097,Medium
1513,28,Male,Single,Human Resources,Manager,2,Human Resources,1,12341,12,2,No,Travel_Rarely,9,2,2,3,3,3,7,25,20,7,0,No,0.3233223521449993,Medium
1514,27,Male,Married,Research & Development,Laboratory Technician,4,Life Sciences,4,3920,22,2,No,Travel_Rarely,24,2,2,2,3,3,6,21,18,12,0,No,0.4826980943075094,Medium
1515,32,Male,Single,Sales,Manager,2,Technical Degree,3,19808,16,2,Yes,Travel_Frequently,15,1,2,3,3,3,1,30,24,16,1,Yes,0.5542522218701771,Medium
1516,34,Female,Divorced,Sales,Sales Representative,4,Marketing,4,17643,21,0,Yes,Travel_Rarely,4,3,2,2,3,1,0,9,5,13,0,No,0.47987554108257485,Medium
1517,57,Male,Divorced,Research & Development,Healthcare Representative,2,Human Resources,1,16203,11,1,No,Travel_Rarely,13,3,2,3,3,5,8,11,10,40,0,No,0.27750766518688,Low
1518,35,Male,Married,Research & Development,Healthcare Representative,2,Life Sciences,1,5960,21,1,Yes,Non-Travel,27,1,1,1,3,0,4,27,0,16,0,No,0.7964199267941314,High
1519,26,Male,Married,Human Resources,Human Resources,2,Human Resources,3,9107,15,0,No,Travel_Rarely,12,1,2,2,3,0,4,5,4,10,1,Yes,0.5280980341891918,Medium
1520,42,Male,Married,Sales,Sales Executive,1,Life Sciences,2,17126,11,1,No,Travel_Rarely,5,3,1,2,3,2,9,19,6,25,0,No,0.31018037752967725,Medium
1521,57,Male,Married,Research & Development,Manufacturing Director,3,Technical Degree,2,9111,23,0,No,Travel_Rarely,7,2,3,3,3,5,3,4,3,42,0,No,0.38116459531168456,Medium
1522,31,Female,Married,Research & Development,Research Scientist,1,Medical,4,6574,13,2,Yes,Non-Travel,8,2,3,3,3,4,1,22,7,10,0,No,0.4293901171446734,Medium
1523,42,Female,Married,Human Resources,Manager,2,Life Sciences,1,2182,22,0,No,Travel_Rarely,5,3,3,2,3,0,4,8,4,22,1,Yes,0.39153219985841886,Medium
1524,39,Male,Single,Research & Development,Research Scientist,4,Life Sciences,1,9633,22,1,No,Travel_Rarely,9,2,3,3,3,4,1,28,8,21,0,No,0.3484129807968383,Medium
1525,47,Female,Single,Research & Development,Research Scientist,2,Life Sciences,3,15403,22,1,Yes,Travel_Frequently,14,1,3,1,3,0,6,15,8,30,1,Yes,0.7757760827759984,High
1526,37,Male,Married,Research & Development,Healthcare Representative,3,Life Sciences,3,14265,17,1,No,Travel_Rarely,26,2,2,2,3,0,8,21,0,21,0,No,0.5041228832474293,Medium
1527,38,Female,Married,Research & Development,Laboratory Technician,1,Life Sciences,1,1844,15,2,No,Non-Travel,12,2,2,1,3,2,8,7,1,17,0,No,0.3914696993646445,Medium
1528,49,Male,Divorced,Sales,Manager,3,Life Sciences,3,19655,22,0,No,Travel_Rarely,4,4,2,2,3,3,5,19,18,31,0,No,0.2414054607445234,Low
1529,38,Male,Single,Sales,Manager,4,Life Sciences,2,12833,20,0,Yes,Travel_Frequently,20,4,3,1,3,2,0,13,13,20,0,No,0.7196172705457514,High
1530,52,Male,Single,Research & Development,Manufacturing Director,3,Medical,2,5576,11,1,No,Travel_Rarely,29,4,3,2,3,0,5,38,19,31,1,Yes,0.46535630432619834,Medium
1531,49,Male,Married,Research & Development,Research Scientist,1,Medical,4,4824,11,0,Yes,Travel_Rarely,8,2,1,3,3,5,4,36,28,30,0,No,0.6723293570284022,High
1532,47,Female,Married,Human Resources,Manager,4,Technical Degree,3,17639,18,1,Yes,Travel_Frequently,17,3,2,2,3,3,3,33,5,26,0,No,0.6208536262994819,High
1533,56,Male,Married,Human Resources,Manager,3,Medical,4,3438,21,0,No,Travel_Rarely,8,1,3,1,3,5,5,10,0,40,0,No,0.6300048616926099,High
1534,29,Male,Married,Research & Development,Manufacturing Director,1,Life Sciences,3,10191,24,2,No,Travel_Rarely,21,2,3,2,3,5,5,39,24,14,0,No,0.4035399519015155,Medium
1535,58,Female,Married,Research & Development,Manufacturing Director,1,Medical,3,10127,23,2,Yes,Travel_Rarely,29,3,3,1,3,5,5,32,3,38,1,Yes,0.714930067798119,High
1536,35,Male,Married,Human Resources,Manager,2,Marketing,2,12639,19,0,Yes,Travel_Rarely,27,2,1,1,3,3,1,30,29,19,1,Yes,0.8404769408153594,High
1537,38,Female,Single,Research & Development,Manufacturing Director,3,Life Sciences,1,3616,17,2,Yes,Travel_Rarely,1,1,3,1,3,5,6,33,19,23,0,No,0.7649907018380534,High
1538,30,Male,Married,Sales,Sales Representative,4,Medical,3,6939,23,2,Yes,Travel_Rarely,20,2,1,3,3,3,3,6,2,12,0,No,0.5884693515491375,Medium
1539,38,Male,Single,Research & Development,Healthcare Representative,2,Medical,3,5031,13,2,Yes,Travel_Rarely,2,1,1,2,3,4,8,22,22,18,0,No,0.6970910999626774,High
1540,25,Male,Single,Sales,Sales Representative,3,Other,3,13000,22,1,Yes,Non-Travel,4,2,2,1,3,0,9,6,2,8,1,Yes,0.6990321313627272,High
1541,57,Male,Single,Human Resources,Human Resources,3,Medical,1,7626,16,0,No,Travel_Rarely,24,1,3,3,3,1,1,24,17,39,0,No,0.5593771811912533,Medium
1542,24,Male,Single,Research & Development,Laboratory Technician,4,Marketing,4,4160,13,0,No,Travel_Rarely,21,2,1,1,3,5,4,2,1,5,0,No,0.6814756537412016,High
1543,40,Female,Divorced,Sales,Sales Representative,2,Life Sciences,4,6589,20,1,No,Travel_Rarely,1,1,3,2,4,2,3,37,35,19,0,No,0.2739903834944743,Low
1544,49,Female,Single,Research & Development,Manufacturing Director,2,Marketing,3,8063,14,1,No,Travel_Rarely,7,4,2,3,3,4,8,19,7,32,0,No,0.32812335648100327,Medium
1545,28,Female,Single,Research & Development,Research Scientist,4,Life Sciences,3,8628,22,2,Yes,Non-Travel,1,2,2,1,3,2,3,33,16,12,1,Yes,0.6455059646020204,High
1546,39,Female,Divorced,Research & Development,Manufacturing Director,2,Medical,4,16832,14,0,No,Travel_Rarely,9,2,1,1,3,1,7,29,4,19,0,No,0.4376410123448978,Medium
1547,39,Female,Married,Sales,Manager,1,Medical,4,14256,13,1,No,Travel_Rarely,3,3,2,1,3,3,7,16,12,22,0,No,0.3521500320220811,Medium
